,Amount,Days_in_Quarter__c,ExpectedRevenue,FiscalQuarter,HasOpportunityLineItem,InvoiceTotalIncludingVATFreight__c,IsClosed,LineItemCount__c,NEW_Total_ACV__c,OwnerId,Probability,Spigit_Rep_Assesment__c,StageName
3691,80000.0,61,0.0,2,True,80000.0,True,2,80000.0,74,0,0,0
3402,75000.0,77,75000.0,4,True,75000.0,True,1,75000.0,44,100,0,0
1156,77561.75423842318,17,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2748,65000.0,61,65000.0,3,True,65000.0,True,2,30000.0,32,100,0,0
720,25000.0,51,0.0,3,True,25000.0,True,1,0.0,46,0,0,0
3258,3900.0,66,3900.0,1,True,3900.0,True,1,3900.0,41,100,0,0
3589,1500.0,90,0.0,1,True,1500.0,True,1,1500.0,40,0,0,1
3460,85000.0,92,0.0,4,True,85000.0,True,1,85000.0,41,0,0,1
2813,77561.75423842318,31,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
1977,16500.0,65,16500.0,2,True,16500.0,True,1,16500.0,39,100,0,0
2958,3200.0,51,3200.0,3,True,3200.0,True,1,3200.0,46,100,0,0
254,77561.75423842318,59,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
3253,75000.0,87,0.0,2,True,75000.0,True,2,75000.0,44,0,0,1
2722,25000.0,81,0.0,2,True,25000.0,True,1,0.0,41,0,0,0
531,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
277,42000.0,9,42000.0,4,True,42000.0,True,1,0.0,39,100,0,0
3835,-55000.0,87,-55000.0,3,True,-55000.0,True,1,-55000.0,31,100,0,0
2661,25000.0,91,0.0,2,True,25000.0,True,1,25000.0,35,0,0,1
1589,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,35,0,0,0
1791,232000.0,31,0.0,3,True,232000.0,True,2,96000.0,32,0,0,0
3113,180000.0,31,0.0,3,True,180000.0,True,2,180000.0,45,0,0,1
2728,299000.0,92,299000.0,3,True,299000.0,True,1,0.0,40,100,0,0
189,77561.75423842318,2,32169.890166191497,4,False,0.0,True,0,0.0,32,100,0,0
2595,100000.0,87,0.0,3,True,100000.0,True,2,20000.0,52,0,0,0
2494,100000.0,58,100000.0,4,True,100000.0,True,1,0.0,37,100,0,0
2856,148200.0,92,148200.0,3,True,148200.0,True,3,88800.0,45,100,0,0
2671,40000.0,70,0.0,1,True,40000.0,True,2,10000.0,23,0,0,0
222,304000.0,14,304000.0,1,True,304000.0,True,1,0.0,32,100,0,0
1089,133000.0,57,0.0,2,True,133000.0,True,1,0.0,43,0,0,0
2413,47250.0,70,47250.0,1,True,47250.0,True,1,47250.0,43,100,0,0
3001,46000.0,79,0.0,3,True,46000.0,True,1,46000.0,67,0,0,0
1736,25000.0,92,0.0,4,True,25000.0,True,1,0.0,36,0,0,0
3018,77561.75423842318,15,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
2364,750.0,19,750.0,1,True,750.0,True,1,750.0,39,100,0,0
364,37440.0,25,0.0,4,True,37440.0,True,1,0.0,32,0,0,0
350,70000.0,91,70000.0,4,True,70000.0,True,1,0.0,46,100,0,0
3636,349.0,39,0.0,3,True,349.0,True,1,349.0,24,0,0,0
2660,40000.0,81,0.0,4,True,40000.0,True,1,0.0,64,0,0,1
1990,60124.0,61,60124.0,2,True,60124.0,True,1,0.0,32,100,0,0
247,50000.0,50,0.0,2,True,50000.0,True,1,0.0,39,0,0,0
1856,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2645,77561.75423842318,76,32169.890166191497,4,False,0.0,True,0,0.0,35,0,0,1
321,15000.0,82,15000.0,4,True,15000.0,True,1,0.0,39,100,0,0
2522,80000.0,75,80000.0,4,True,80000.0,True,1,0.0,37,100,0,0
309,500000.0,74,0.0,1,True,500000.0,True,1,0.0,32,0,0,0
517,77561.75423842318,23,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
1098,77561.75423842318,90,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
3146,107000.0,66,107000.0,1,True,107000.0,True,1,107000.0,37,100,0,0
1704,48000.0,61,0.0,2,True,48000.0,True,1,0.0,78,0,0,1
797,78750.0,92,78750.0,4,True,78750.0,True,1,0.0,32,100,1,0
3821,25000.0,92,0.0,4,True,25000.0,True,1,25000.0,68,0,0,0
1510,180000.0,89,0.0,4,True,180000.0,True,1,0.0,42,0,0,0
1542,50000.0,83,0.0,1,True,50000.0,True,1,0.0,32,0,0,0
459,35000.0,30,0.0,3,True,35000.0,True,1,0.0,32,0,1,0
742,46000.0,35,0.0,4,True,46000.0,True,1,0.0,58,0,0,0
1429,50000.0,84,0.0,1,True,50000.0,True,1,0.0,35,0,0,0
394,25000.0,73,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
2120,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2427,77561.75423842318,87,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,1
2921,0.0,17,0.0,3,True,0.0,True,1,0.0,68,100,1,0
1987,30000.0,31,0.0,3,True,30000.0,True,1,0.0,32,0,0,0
353,77561.75423842318,57,32169.890166191497,4,False,0.0,True,0,0.0,32,100,0,0
232,25000.0,43,25000.0,4,True,25000.0,True,1,0.0,32,100,0,0
2685,70000.0,92,0.0,3,True,70000.0,True,2,20000.0,6,0,0,0
1665,20970.0,91,20970.0,4,True,20970.0,True,1,20970.0,40,100,0,0
3983,25000.0,69,0.0,4,True,25000.0,True,1,25000.0,37,0,0,0
758,23000.0,92,0.0,3,True,23000.0,True,1,0.0,39,0,0,0
2274,55000.0,52,55000.0,3,True,55000.0,True,2,25000.0,41,100,0,0
999,100000.0,91,0.0,2,True,100000.0,True,1,0.0,35,0,0,0
2531,77561.75423842318,89,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,1
2306,52326.0,84,52326.0,1,True,52326.0,True,2,12892.0,32,100,0,0
1322,50000.0,91,0.0,2,True,50000.0,True,1,0.0,35,0,0,0
2780,25000.0,91,0.0,2,True,25000.0,True,2,10000.0,52,0,0,0
2077,25000.0,40,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
1931,107000.0,30,0.0,2,True,107000.0,True,1,0.0,40,0,0,0
2114,133440.0,81,133440.0,2,True,133440.0,True,1,0.0,32,100,0,0
835,105000.0,56,0.0,1,True,105000.0,True,1,0.0,32,0,0,0
3102,88700.0,46,88700.0,4,True,88700.0,True,1,88700.0,37,100,0,0
3241,25000.0,92,0.0,4,True,25000.0,True,1,25000.0,44,0,0,1
2608,77561.75423842318,54,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
2454,162600.0,73,0.0,3,True,162600.0,True,1,0.0,40,0,0,1
1859,49000.0,61,0.0,3,True,49000.0,True,1,0.0,43,0,0,0
412,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1826,10000.0,86,10000.0,1,True,10000.0,True,1,10000.0,32,100,0,0
1050,360000.0,91,360000.0,2,True,360000.0,True,1,0.0,32,100,1,0
1585,200000.0,91,0.0,1,True,200000.0,True,1,0.0,41,0,0,0
3294,224250.0,92,0.0,3,True,224250.0,True,1,224250.0,8,0,0,0
3107,5.0,39,0.0,4,True,5.0,True,1,5.0,32,0,0,1
863,77561.75423842318,89,32169.890166191497,4,False,0.0,True,0,0.0,32,100,0,0
1992,77561.75423842318,16,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,1
2658,25000.0,31,0.0,3,True,25000.0,True,1,25000.0,37,0,0,1
2614,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,35,0,0,1
4041,22500.0,69,22500.0,4,True,22500.0,True,1,22500.0,37,100,0,0
1052,27000.0,90,27000.0,2,True,27000.0,True,1,0.0,43,100,0,0
1550,25000.0,72,0.0,3,True,25000.0,True,1,0.0,63,0,0,0
3652,50000.0,90,0.0,1,True,50000.0,True,2,50000.0,45,0,0,1
294,77561.75423842318,45,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
2758,50000.0,78,0.0,4,True,50000.0,True,2,10000.0,35,0,0,0
2511,105300.0,14,0.0,1,True,105300.0,True,1,0.0,39,0,0,0
3575,50000.0,6,0.0,1,True,50000.0,True,1,50000.0,37,0,0,1
79,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,64,0,0,1
1705,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
745,249500.0,92,249500.0,3,True,249500.0,True,1,0.0,32,100,0,0
1226,153000.0,90,0.0,3,True,153000.0,True,1,0.0,40,0,0,0
217,25000.0,77,25000.0,3,True,25000.0,True,1,0.0,32,100,0,0
740,261000.0,91,261000.0,4,True,261000.0,True,1,261000.0,32,100,1,0
3471,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,33,0,0,1
1552,77561.75423842318,89,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
986,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
3164,77561.75423842318,25,32169.890166191497,3,False,0.0,True,0,0.0,41,0,0,1
906,77561.75423842318,31,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,1
1801,77561.75423842318,31,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
2181,40000.0,74,40000.0,4,True,40000.0,True,1,0.0,32,100,0,0
2612,85000.0,85,0.0,3,True,85000.0,True,2,15000.0,8,0,0,0
3701,10000.0,44,10000.0,4,True,10000.0,True,1,10000.0,35,100,0,0
133,22032.5,4,22032.5,4,True,22032.5,True,4,22032.5,15,100,0,0
1680,49000.0,31,0.0,4,True,49000.0,True,1,0.0,32,0,0,0
1199,77561.75423842318,31,32169.890166191497,4,False,0.0,True,0,0.0,19,0,0,0
2098,85000.0,92,0.0,3,True,85000.0,True,1,85000.0,54,0,0,0
2849,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,78,0,0,1
201,25000.0,43,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
643,285000.0,86,285000.0,2,True,285000.0,True,1,0.0,46,100,1,0
1453,410000.0,77,410000.0,4,True,410000.0,True,1,410000.0,39,100,0,0
2943,107000.0,89,107000.0,1,True,107000.0,True,1,0.0,46,100,0,0
2462,1500.0,82,0.0,2,True,1500.0,True,2,500.0,45,0,0,1
2201,77561.75423842318,25,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
2369,77561.75423842318,74,32169.890166191497,4,False,0.0,True,0,0.0,43,0,0,1
1744,19500.0,77,0.0,2,True,19500.0,True,1,0.0,32,0,0,0
1674,20000.0,61,20000.0,4,True,20000.0,True,1,20000.0,35,100,0,0
243,37500.0,71,37500.0,2,True,37500.0,True,1,0.0,32,100,0,0
2600,80000.0,91,0.0,2,True,80000.0,True,2,10000.0,6,0,0,0
1205,50000.0,61,0.0,4,True,50000.0,True,1,0.0,32,0,0,0
1979,30000.0,67,0.0,1,True,30000.0,True,1,30000.0,39,0,0,0
3486,25000.0,61,0.0,3,True,25000.0,True,1,25000.0,64,0,0,1
3201,127375.0,30,0.0,2,True,127375.0,True,2,127375.0,78,0,0,1
1760,95000.0,89,95000.0,2,True,95000.0,True,1,0.0,40,100,0,0
750,11400.0,15,11400.0,4,True,11400.0,True,1,11400.0,32,100,1,0
3452,698.0,91,0.0,2,True,698.0,True,1,698.0,27,0,0,0
537,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
3049,28500.0,80,28500.0,4,True,28500.0,True,1,0.0,54,100,0,0
1785,105000.0,88,0.0,2,True,105000.0,True,2,5000.0,32,0,0,0
242,94650.0,31,94650.0,2,True,94650.0,True,1,0.0,32,100,0,0
416,25000.0,55,25000.0,1,True,25000.0,True,1,0.0,39,100,0,0
3193,12292.0,84,12292.0,4,True,12292.0,True,1,0.0,35,100,0,0
1317,200350.0,83,200350.0,4,True,200350.0,True,1,0.0,32,100,1,0
465,67000.0,30,0.0,3,True,67000.0,True,1,0.0,32,0,0,0
3052,25000.0,59,0.0,1,True,25000.0,True,1,25000.0,44,0,0,0
172,25000.0,6,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
876,41600.0,39,41600.0,1,True,41600.0,True,1,0.0,32,100,0,0
3511,6431.69,59,6431.69,2,True,6431.69,True,2,6431.69,44,100,0,0
882,77561.75423842318,31,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,1
590,25000.0,30,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
2126,50000.0,88,0.0,1,True,50000.0,True,2,25000.0,32,0,0,0
801,25000.0,42,25000.0,2,True,25000.0,True,1,0.0,32,100,0,0
1338,160000.0,75,160000.0,4,True,160000.0,True,1,0.0,39,100,0,0
3441,49600.0,20,0.0,1,True,49600.0,True,1,49600.0,37,0,0,1
552,91800.0,57,0.0,2,True,91800.0,True,1,0.0,32,0,0,0
453,60000.0,77,0.0,4,True,60000.0,True,1,0.0,32,0,0,0
792,80000.0,75,80000.0,4,True,80000.0,True,1,0.0,43,100,1,0
478,77561.75423842318,88,32169.890166191497,1,False,0.0,True,0,0.0,32,100,0,0
575,25000.0,89,0.0,4,True,25000.0,True,1,0.0,32,0,0,0
837,77561.75423842318,60,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
2112,115000.0,31,0.0,4,True,115000.0,True,2,50000.0,32,0,0,0
1896,39000.0,91,0.0,2,True,39000.0,True,1,0.0,35,0,0,0
1361,77561.75423842318,60,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
1285,39940.0,81,39940.0,4,True,39940.0,True,1,0.0,35,100,0,0
515,25000.0,56,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
1514,5100.0,35,5100.0,4,True,5100.0,True,1,0.0,32,100,0,0
1482,77561.75423842318,6,32169.890166191497,1,False,0.0,True,0,0.0,32,100,0,0
883,25000.0,31,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
2403,50000.0,52,0.0,4,True,50000.0,True,2,25000.0,40,0,0,1
579,77561.75423842318,44,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
1331,77561.75423842318,74,32169.890166191497,3,False,0.0,True,0,0.0,17,0,0,1
827,252000.0,13,0.0,1,True,252000.0,True,1,0.0,32,0,0,0
2485,25000.0,91,0.0,2,True,25000.0,True,1,0.0,35,0,0,1
1769,77561.75423842318,83,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
959,25000.0,76,25000.0,2,True,25000.0,True,1,0.0,32,100,0,0
1080,15000.0,57,0.0,2,True,15000.0,True,1,0.0,32,0,0,0
3392,892830.0,55,892830.0,4,True,892830.0,True,3,313943.33,41,100,0,0
2730,50000.0,91,0.0,2,True,50000.0,True,2,25000.0,44,0,0,0
1908,18250.0,85,0.0,2,True,18250.0,True,1,0.0,40,0,0,0
1565,25000.0,84,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
1557,60000.0,91,60000.0,4,True,60000.0,True,1,0.0,32,100,0,0
4076,200500.0,90,0.0,2,True,200500.0,True,3,200500.0,54,0,0,0
3390,40000.0,80,0.0,4,True,40000.0,True,1,0.0,63,0,0,0
1313,200000.0,90,0.0,1,True,200000.0,True,2,50000.0,35,0,0,1
3364,0.0,59,0.0,2,False,0.0,True,0,0.0,78,0,0,1
2207,50000.0,91,0.0,2,True,50000.0,True,2,25000.0,35,0,0,1
1396,60000.0,30,0.0,3,True,60000.0,True,1,0.0,32,0,0,0
2766,77561.75423842318,66,32169.890166191497,4,False,0.0,True,0,0.0,54,0,0,1
126,0.0,89,0.0,2,False,0.0,True,0,0.0,14,0,0,0
1449,102900.0,61,0.0,4,True,102900.0,True,1,0.0,46,0,0,0
2725,100000.0,61,100000.0,2,True,100000.0,True,1,0.0,17,100,1,0
2544,77561.75423842318,60,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
3308,50000.0,60,0.0,3,True,50000.0,True,2,50000.0,44,0,0,0
799,184836.0,50,184836.0,4,True,184836.0,True,1,0.0,39,100,1,0
3649,11478.0,28,0.0,3,True,11478.0,True,1,11478.0,44,0,0,0
2129,17000.0,87,0.0,3,True,17000.0,True,2,15000.0,40,0,0,0
974,433200.0,49,0.0,1,True,433200.0,True,1,0.0,32,0,0,0
822,60000.0,87,0.0,1,True,60000.0,True,1,0.0,32,0,0,0
3607,2785.14,9,2785.14,3,True,2785.14,True,2,2785.14,35,100,0,0
1498,100000.0,90,0.0,2,True,100000.0,True,1,0.0,32,0,0,0
1269,38000.0,90,0.0,1,True,38000.0,True,2,15000.0,35,0,0,1
998,25000.0,90,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
732,144000.0,89,0.0,3,True,144000.0,True,1,0.0,32,0,0,0
963,77561.75423842318,89,32169.890166191497,1,False,0.0,True,0,0.0,32,100,0,0
3147,90666.0,35,90666.0,1,True,90666.0,True,1,0.0,46,100,0,0
755,5000.0,92,5000.0,3,True,5000.0,True,1,0.0,32,100,1,0
1032,10000.0,89,10000.0,1,True,10000.0,True,1,0.0,32,100,0,0
1923,100000.0,30,0.0,4,True,100000.0,True,1,0.0,45,0,0,1
3135,64000.0,79,0.0,1,True,64000.0,True,1,0.0,71,0,0,1
2256,170000.0,92,0.0,4,True,170000.0,True,2,10000.0,64,0,0,1
3144,50000.0,90,50000.0,1,True,50000.0,True,1,50000.0,39,100,0,0
4043,-22500.0,69,-22500.0,4,True,-22500.0,True,1,-22500.0,37,100,0,0
449,77561.75423842318,36,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
824,39000.0,68,39000.0,4,True,39000.0,True,1,0.0,32,100,1,0
1315,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
752,107000.0,91,0.0,4,True,107000.0,True,1,0.0,32,0,0,0
3571,275000.0,31,0.0,4,True,275000.0,True,2,275000.0,44,0,0,1
2390,92500.0,88,92500.0,2,True,92500.0,True,1,0.0,42,100,1,0
1143,77561.75423842318,85,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
1634,77561.75423842318,58,32169.890166191497,4,False,0.0,True,0,0.0,71,0,0,0
1224,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
977,25000.0,41,25000.0,1,True,25000.0,True,1,0.0,32,100,0,0
3534,23000.0,92,0.0,4,True,23000.0,True,1,23000.0,40,0,0,1
909,15000.0,42,15000.0,2,True,15000.0,True,1,0.0,32,100,0,0
733,39000.0,92,0.0,3,True,39000.0,True,1,0.0,32,0,0,1
301,77561.75423842318,71,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
1340,63500.0,49,63500.0,3,True,63500.0,True,1,0.0,32,100,0,0
2507,25000.0,85,0.0,3,True,25000.0,True,1,25000.0,8,0,0,0
2750,25000.0,92,0.0,4,True,25000.0,True,1,0.0,32,0,0,1
227,52000.0,92,52000.0,4,True,52000.0,True,1,0.0,32,100,0,0
1386,77561.75423842318,12,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
870,20000.0,92,0.0,4,True,20000.0,True,1,0.0,32,0,0,0
462,10000.0,15,10000.0,3,True,10000.0,True,1,0.0,46,100,1,0
1878,20000.0,25,0.0,3,True,20000.0,True,1,20000.0,54,0,0,0
722,25000.0,61,25000.0,3,True,25000.0,True,1,0.0,32,100,1,0
1478,77561.75423842318,30,32169.890166191497,4,False,0.0,True,0,0.0,64,0,0,1
2447,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,43,0,0,1
3857,13500.0,10,13500.0,4,True,13500.0,True,1,13500.0,37,100,0,0
1710,104000.0,14,0.0,3,True,104000.0,True,1,0.0,32,0,0,0
3206,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,1
1701,131500.0,45,131500.0,2,True,131500.0,True,1,0.0,39,100,0,0
3261,150000.0,58,0.0,1,True,150000.0,True,1,150000.0,44,0,0,1
455,1800.0,49,1800.0,1,True,1800.0,True,1,1800.0,32,100,0,0
2121,74000.0,39,0.0,1,True,74000.0,True,2,25000.0,32,0,0,0
768,35000.0,15,0.0,2,True,35000.0,True,1,0.0,32,0,0,0
2363,77561.75423842318,43,32169.890166191497,3,False,0.0,True,0,0.0,42,0,0,0
2247,43875.0,35,43875.0,1,True,43875.0,True,1,0.0,32,100,1,0
1621,60000.0,64,60000.0,4,True,60000.0,True,1,0.0,40,100,0,0
2019,191696.0,90,191696.0,3,True,191696.0,True,2,17280.0,39,100,0,0
3870,10000.0,69,10000.0,1,True,10000.0,True,1,10000.0,72,100,0,0
588,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,41,0,0,0
1178,72032.0,90,72032.0,2,True,72032.0,True,1,0.0,35,100,0,0
1546,77561.75423842318,74,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
1721,25000.0,68,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
2169,15000.0,87,0.0,3,True,15000.0,True,1,0.0,40,0,0,0
2983,75000.0,76,0.0,4,True,75000.0,True,1,0.0,35,0,0,1
547,75600.0,51,75600.0,3,True,75600.0,True,1,0.0,32,100,0,0
867,600000.0,91,600000.0,4,True,600000.0,True,1,0.0,32,100,1,0
2064,122400.0,62,122400.0,2,True,122400.0,True,1,0.0,32,100,0,0
1537,100000.0,91,0.0,2,True,100000.0,True,1,0.0,35,0,0,1
1590,50000.0,62,0.0,2,True,50000.0,True,1,50000.0,75,0,0,1
625,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
3137,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,45,0,0,0
503,46800.0,92,0.0,4,True,46800.0,True,1,0.0,32,0,0,0
1105,75000.0,62,0.0,3,True,75000.0,True,1,0.0,32,0,0,0
1348,90000.0,61,90000.0,4,True,90000.0,True,1,0.0,32,100,0,0
3378,182222.0,90,182222.0,1,True,182222.0,True,3,182222.0,59,100,0,0
532,15000.0,72,15000.0,3,True,15000.0,True,1,0.0,32,100,1,0
2756,100000.0,43,0.0,4,True,100000.0,True,2,20000.0,6,0,0,1
1577,25000.0,61,0.0,2,True,25000.0,True,1,0.0,40,0,0,0
220,25000.0,92,0.0,4,True,25000.0,True,1,0.0,44,0,0,0
1945,100000.0,91,0.0,2,True,100000.0,True,1,0.0,35,0,0,1
2455,25000.0,1,0.0,4,True,25000.0,True,1,0.0,17,0,0,1
3123,77561.75423842318,39,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
2031,224250.0,72,224250.0,3,True,224250.0,True,1,0.0,32,100,0,0
956,15000.0,92,0.0,3,True,15000.0,True,1,0.0,32,0,0,1
556,50000.0,43,0.0,4,True,50000.0,True,1,0.0,32,0,0,0
2075,77561.75423842318,81,32169.890166191497,4,False,0.0,True,0,0.0,43,0,0,1
3301,220000.0,90,220000.0,1,True,220000.0,True,2,220000.0,35,100,0,0
3580,77561.75423842318,51,32169.890166191497,1,False,0.0,True,0,0.0,54,0,0,1
3154,25000.0,79,25000.0,4,True,25000.0,True,1,0.0,39,100,0,0
410,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,39,0,0,0
471,52000.0,61,0.0,2,True,52000.0,True,1,0.0,32,0,0,0
3048,25333.0,37,0.0,4,True,25333.0,True,1,0.0,46,0,1,0
3176,47500.0,30,0.0,1,True,47500.0,True,1,47500.0,32,0,0,1
2859,77561.75423842318,62,32169.890166191497,1,False,0.0,True,0,0.0,69,0,0,1
1247,85000.0,91,0.0,4,True,85000.0,True,1,0.0,32,0,0,0
1733,275000.0,54,275000.0,2,True,275000.0,True,2,167050.0,32,100,0,0
819,25000.0,64,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
1,50000.0,91,0.0,2,True,50000.0,True,2,50000.0,78,0,0,1
1742,15000.0,30,0.0,4,True,15000.0,True,1,0.0,46,0,0,0
1880,25000.0,88,0.0,1,True,25000.0,True,1,0.0,39,0,0,0
1568,49000.0,13,0.0,1,True,49000.0,True,1,0.0,32,0,0,0
2223,126000.0,62,0.0,4,True,126000.0,True,1,0.0,39,0,0,0
2202,100000.0,76,0.0,4,True,100000.0,True,2,50000.0,35,0,0,1
2191,27000.0,92,0.0,4,True,27000.0,True,2,7000.0,40,0,0,0
1267,10000.0,90,0.0,1,True,10000.0,True,1,0.0,32,0,0,0
2551,77561.75423842318,53,32169.890166191497,4,False,0.0,True,0,0.0,37,0,0,1
1390,75000.0,51,0.0,4,True,75000.0,True,2,75000.0,41,0,0,1
3404,10000.0,92,0.0,4,True,10000.0,True,1,10000.0,39,0,0,0
2640,77561.75423842318,76,32169.890166191497,4,False,0.0,True,0,0.0,35,0,0,1
2361,250000.0,88,0.0,3,True,250000.0,True,2,100000.0,53,0,0,0
2499,150000.0,92,150000.0,3,True,150000.0,True,1,0.0,39,100,0,0
4121,41000.0,29,0.0,3,True,41000.0,True,1,41000.0,40,0,0,1
1295,122000.0,53,0.0,1,True,122000.0,True,1,0.0,32,0,0,0
374,10000.0,65,10000.0,4,True,10000.0,True,1,0.0,32,100,0,0
4073,99980.0,92,0.0,4,True,99980.0,True,1,99980.0,20,0,0,1
3440,60000.0,74,0.0,2,True,60000.0,True,2,60000.0,44,0,0,1
3050,28500.0,66,28500.0,4,True,28500.0,True,1,0.0,54,100,0,0
1838,87000.0,67,0.0,1,True,87000.0,True,2,25000.0,32,0,0,0
1059,10000.0,89,10000.0,1,True,10000.0,True,1,10000.0,32,100,0,0
3513,25000.0,90,0.0,1,True,25000.0,True,1,25000.0,68,0,0,1
1613,150000.0,39,0.0,2,True,150000.0,True,1,0.0,32,0,0,0
2165,77561.75423842318,12,32169.890166191497,4,False,0.0,True,0,0.0,32,100,0,0
493,10000.0,72,0.0,2,True,10000.0,True,1,0.0,32,0,0,0
2542,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
865,62000.0,71,0.0,4,True,62000.0,True,1,0.0,32,0,0,0
131,0.0,56,0.0,3,True,0.0,True,1,0.0,15,100,0,0
1593,10417.0,73,10417.0,4,True,10417.0,True,1,0.0,32,100,0,0
3739,3400.79,60,3400.79,3,True,3400.79,True,2,3400.79,72,100,0,0
808,37400.0,92,0.0,3,True,37400.0,True,1,0.0,32,0,0,0
1393,45000.0,30,0.0,2,True,45000.0,True,1,45000.0,32,0,0,0
15,144950.0,79,144950.0,1,True,144950.0,True,6,144950.0,45,100,0,0
2399,75000.0,52,0.0,2,True,75000.0,True,2,75000.0,41,0,0,1
966,180000.0,69,180000.0,1,True,180000.0,True,1,0.0,32,100,0,0
2674,50000.0,30,0.0,2,True,50000.0,True,2,25000.0,40,0,0,0
420,25000.0,91,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
826,40000.0,17,0.0,1,True,40000.0,True,1,0.0,32,0,0,0
1181,35000.0,70,0.0,1,True,35000.0,True,2,10000.0,45,0,0,0
3546,50000.0,92,0.0,4,True,50000.0,True,1,50000.0,8,0,0,1
2692,77561.75423842318,84,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
1834,50000.0,31,0.0,4,True,50000.0,True,1,50000.0,17,0,0,0
2155,445400.0,74,0.0,4,True,445400.0,True,2,250400.0,45,0,0,1
1392,77561.75423842318,31,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
2512,105300.0,7,0.0,4,True,105300.0,True,1,0.0,45,0,0,1
1442,50000.0,92,0.0,4,True,50000.0,True,1,50000.0,55,0,0,0
2053,77561.75423842318,7,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
2653,30000.0,91,0.0,2,True,30000.0,True,2,10000.0,18,0,0,0
1595,77561.75423842318,25,32169.890166191497,1,False,0.0,True,0,0.0,40,100,0,0
